motif,symbol,source
"수박, 먹, 벼루, 방구부채, 두루마리, 안경, 책갑, 문갑, 패랭이, 옥패식",풍속,label_json_mining
"물고기, 책갑, 찻잔, 주전자, 서안, 채경, 복사꽃",장식,label_json_mining
"물고기, 책갑, 찻잔, 주전자, 서안, 채경, 복사꽃",풍속,label_json_mining
"석류, 술잔, 책갑, 향로, 두루마리, 대나무",장식,label_json_mining
"석류, 술잔, 책갑, 향로, 두루마리, 대나무",풍속,label_json_mining
"옥패식, 통, 책갑, 술병, 찻잔",장식,label_json_mining
"옥패식, 통, 책갑, 술병, 찻잔",풍속,label_json_mining
"책갑, 모란, 먹, 벼루, 두꺼비",장식,label_json_mining
"책갑, 모란, 먹, 벼루, 두꺼비",풍속,label_json_mining
"조바위, 화로, 촛대, 산호, 문갑, 매화, 병풍",장식,label_json_mining
"조바위, 화로, 촛대, 산호, 문갑, 매화, 병풍",풍속,label_json_mining
"책갑, 술잔, 술병, 두루마리",장식,label_json_mining
"책갑, 술잔, 술병, 두루마리",풍속,label_json_mining
"잉어, 연꽃, 책갑, 불수감, 게, 두루마리",장식,label_json_mining
"잉어, 연꽃, 책갑, 불수감, 게, 두루마리",풍속,label_json_mining
"조바위, 두루마리, 유자, 책갑, 모란, 문갑",장식,label_json_mining
"조바위, 두루마리, 유자, 책갑, 모란, 문갑",풍속,label_json_mining
"책갑, 모란, 거북, 두루마리",장식,label_json_mining
"책갑, 모란, 거북, 두루마리",풍속,label_json_mining
"유자, 괴석, 새, 책갑, 국화, 술잔",장식,label_json_mining
"유자, 괴석, 새, 책갑, 국화, 술잔",풍속,label_json_mining
"책갑, 문갑, 호리병, 죽순, 괴석, 거북, 두루마리, 꽃",장식,label_json_mining
"책갑, 문갑, 호리병, 죽순, 괴석, 거북, 두루마리, 꽃",풍속,label_json_mining
"두루마리, 술병, 술잔, 붓, 문갑, 옥패식",장식,label_json_mining
"두루마리, 술병, 술잔, 붓, 문갑, 옥패식",풍속,label_json_mining
"책갑, 국화, 작, 개완, 향로",장식,label_json_mining
"책갑, 국화, 작, 개완, 향로",풍속,label_json_mining
"수박, 책갑, 붓, 두루마리",장식,label_json_mining
"수박, 책갑, 붓, 두루마리",풍속,label_json_mining
"연꽃, 잉어, 석류, 문갑, 책갑, 괴석",장식,label_json_mining
"연꽃, 잉어, 석류, 문갑, 책갑, 괴석",풍속,label_json_mining
"불수감, 호리병, 책갑, 수승, 먹",장식,label_json_mining
"불수감, 호리병, 책갑, 수승, 먹",풍속,label_json_mining
"책갑, 개완, 호리병, 잉어",장식,label_json_mining
"책갑, 개완, 호리병, 잉어",풍속,label_json_mining
"가지, 오이, 연꽃, 보병, 주전자, 탁자, 책갑",장식,label_json_mining
"가지, 오이, 연꽃, 보병, 주전자, 탁자, 책갑",풍속,label_json_mining
"파초, 책갑, 붓, 복숭아, 술병, 술잔, 호리병, 불로초",장식,label_json_mining
"파초, 책갑, 붓, 복숭아, 술병, 술잔, 호리병, 불로초",풍속,label_json_mining
"호리병, 술잔, 불수감, 책갑, 해당화",장식,label_json_mining
"호리병, 술잔, 불수감, 책갑, 해당화",풍속,label_json_mining
"장미, 붓, 해태, 괴석, 주전자, 으름, 옥패식",장식,label_json_mining
"장미, 붓, 해태, 괴석, 주전자, 으름, 옥패식",풍속,label_json_mining
"봉황, 책갑, 서안, 물고기, 국화, 탁자",장식,label_json_mining
"봉황, 책갑, 서안, 물고기, 국화, 탁자",풍속,label_json_mining
"괴석, 석류, 책갑, 주합",장식,label_json_mining
"괴석, 석류, 책갑, 주합",풍속,label_json_mining
"석류, 붓, 산호, 수박, 괴석, 문갑, 책갑, 서안",장식,label_json_mining
"석류, 붓, 산호, 수박, 괴석, 문갑, 책갑, 서안",풍속,label_json_mining
KY,그림,label_json_mining
기용화,그림,label_json_mining
"매화, 책갑, 참외, 술병, 사방탁자, 지통",그림,label_json_mining
"매화, 책갑, 참외, 술병, 사방탁자, 지통",풍속,label_json_mining
"책갑, 필통, 석류, 수승, 여의",장식,label_json_mining
"책갑, 필통, 석류, 수승, 여의",풍속,label_json_mining
"붓, 필통, 닭, 동이호박, 사방탁자, 화로, 접부채, 모란",장식,label_json_mining
"붓, 필통, 닭, 동이호박, 사방탁자, 화로, 접부채, 모란",풍속,label_json_mining
"두루마리, 책갑, 작약, 필통",장식,label_json_mining
"두루마리, 책갑, 작약, 필통",풍속,label_json_mining
"책갑, 목련, 방구부채, 접부채, 두루마리, 복숭아, 붓, 칼, 필통",장식,label_json_mining
"책갑, 목련, 방구부채, 접부채, 두루마리, 복숭아, 붓, 칼, 필통",풍속,label_json_mining
"괴석, 학, 책갑, 매화",장식,label_json_mining
"괴석, 학, 책갑, 매화",풍속,label_json_mining
"주전자, 벼루, 호리병, 책갑, 탁자, 대나무, 방구부채, 괴석, 복숭아",장식,label_json_mining
"주전자, 벼루, 호리병, 책갑, 탁자, 대나무, 방구부채, 괴석, 복숭아",풍속,label_json_mining
"접부채, 방구부채",그림,label_json_mining
"접부채, 방구부채",풍속,label_json_mining
"해당화, 책갑, 바둑판, 술잔, 감, 두루마리",장식,label_json_mining
"해당화, 책갑, 바둑판, 술잔, 감, 두루마리",풍속,label_json_mining
"책갑, 두루마리, 먹, 벼루, 수승, 필통, 화로, 수선화, 통",장식,label_json_mining
"책갑, 두루마리, 먹, 벼루, 수승, 필통, 화로, 수선화, 통",풍속,label_json_mining
"책갑, 국화, 심장, 석류, 보병",장식,label_json_mining
"책갑, 국화, 심장, 석류, 보병",풍속,label_json_mining
"책갑, 소나무, 붓, 두루마리, 포도, 바둑판, 술잔",장식,label_json_mining
"책갑, 소나무, 붓, 두루마리, 포도, 바둑판, 술잔",풍속,label_json_mining
"수박, 책갑, 보병, 술병, 술잔, 방구부채, 사방탁자, 모란, 참외",장식,label_json_mining
"수박, 책갑, 보병, 술병, 술잔, 방구부채, 사방탁자, 모란, 참외",풍속,label_json_mining
"책갑, 연꽃, 수박, 옥패식, 붓",장식,label_json_mining
"책갑, 연꽃, 수박, 옥패식, 붓",풍속,label_json_mining
"공작깃털, 석류, 붓, 수박, 책갑, 방구부채",장식,label_json_mining
"공작깃털, 석류, 붓, 수박, 책갑, 방구부채",풍속,label_json_mining
"책갑, 먹, 벼루, 수승, 필통, 화로, 통",장식,label_json_mining
"책갑, 먹, 벼루, 수승, 필통, 화로, 통",풍속,label_json_mining
"국화, 심장, 사슴, 책갑",장식,label_json_mining
"국화, 심장, 사슴, 책갑",풍속,label_json_mining
"소나무, 불로초, 책갑, 필통, 두루마리, 괴석",장식,label_json_mining
"소나무, 불로초, 책갑, 필통, 두루마리, 괴석",풍속,label_json_mining
"문갑, 유자, 접부채, 붓, 국화, 호리병",장식,label_json_mining
"문갑, 유자, 접부채, 붓, 국화, 호리병",풍속,label_json_mining
"괴석, 수박, 복숭아, 책갑, 탁자, 활, 화살, 먹, 벼루",장식,label_json_mining
"괴석, 수박, 복숭아, 책갑, 탁자, 활, 화살, 먹, 벼루",풍속,label_json_mining
"소나무, 멧돼지, 필통, 감, 두루마리, 책갑, 괴석",장식,label_json_mining
"소나무, 멧돼지, 필통, 감, 두루마리, 책갑, 괴석",풍속,label_json_mining
"책갑, 연꽃, 복숭아, 조바위, 찻잔, 사방탁자",장식,label_json_mining
"책갑, 연꽃, 복숭아, 조바위, 찻잔, 사방탁자",풍속,label_json_mining
"책갑, 필통, 해태, 죽순, 두루마리, 복사꽃",장식,label_json_mining
"책갑, 필통, 해태, 죽순, 두루마리, 복사꽃",풍속,label_json_mining
"책갑, 모란, 두루마리",장식,label_json_mining
"책갑, 모란, 두루마리",풍속,label_json_mining
"복숭아, 책갑, 해태",장식,label_json_mining
"복숭아, 책갑, 해태",풍속,label_json_mining
"모란, 책갑, 홍범구주거북, 벼루, 활, 화살",장식,label_json_mining
"모란, 책갑, 홍범구주거북, 벼루, 활, 화살",풍속,label_json_mining
"책갑, 벼루, 먹, 종이, 진달래, 두루마리",그림,label_json_mining
"책갑, 벼루, 먹, 종이, 진달래, 두루마리",풍속,label_json_mining
"호리병, 붓, 두루마리, 감, 주합, 옥패식, 책갑",장식,label_json_mining
"호리병, 붓, 두루마리, 감, 주합, 옥패식, 책갑",풍속,label_json_mining
"복숭아, 책갑, 정, 향로, 통",장식,label_json_mining
"복숭아, 책갑, 정, 향로, 통",풍속,label_json_mining
"석류, 수박, 접부채, 산호, 책갑, 괴석동물, 사방탁자",장식,label_json_mining
"석류, 수박, 접부채, 산호, 책갑, 괴석동물, 사방탁자",풍속,label_json_mining
"토끼, 책갑, 난초, 수박, 호리병, 탁자",장식,label_json_mining
"토끼, 책갑, 난초, 수박, 호리병, 탁자",풍속,label_json_mining
"매화, 해태, 술잔, 두루마리, 책갑, 서안, 귤",장식,label_json_mining
"매화, 해태, 술잔, 두루마리, 책갑, 서안, 귤",풍속,label_json_mining
"주전자, 연꽃, 책갑, 개완",장식,label_json_mining
"주전자, 연꽃, 책갑, 개완",풍속,label_json_mining
"산호, 술병, 술잔, 붓, 두루마리, 책갑, 필통",장식,label_json_mining
"산호, 술병, 술잔, 붓, 두루마리, 책갑, 필통",풍속,label_json_mining
"책갑, 안경, 석류, 해당화, 벼루, 붓",장식,label_json_mining
"책갑, 안경, 석류, 해당화, 벼루, 붓",풍속,label_json_mining
"복숭아, 호리병, 바둑판, 칼, 옥패식",장식,label_json_mining
"복숭아, 호리병, 바둑판, 칼, 옥패식",풍속,label_json_mining
"보병, 파초, 책갑, 붓, 탁자, 복숭아",그림,label_json_mining
"보병, 파초, 책갑, 붓, 탁자, 복숭아",풍속,label_json_mining
"호박, 해당화, 접부채, 붓, 장롱, 잉어, 주전자",장식,label_json_mining
"호박, 해당화, 접부채, 붓, 장롱, 잉어, 주전자",풍속,label_json_mining
"책갑, 괴석, 소나무, 석류, 찻잔, 활, 화살, 현무",장식,label_json_mining
"책갑, 괴석, 소나무, 석류, 찻잔, 활, 화살, 현무",풍속,label_json_mining
"책갑, 두루마리, 모란, 통",장식,label_json_mining
"책갑, 두루마리, 모란, 통",풍속,label_json_mining
"파초, 붓, 책갑, 문갑, 필통, 술병",장식,label_json_mining
"파초, 붓, 책갑, 문갑, 필통, 술병",풍속,label_json_mining
"책갑, 향로, 술잔, 수선화",장식,label_json_mining
"책갑, 향로, 술잔, 수선화",풍속,label_json_mining
"호리병, 책갑, 감, 향로, 수승",장식,label_json_mining
"호리병, 책갑, 감, 향로, 수승",풍속,label_json_mining
"수박, 책갑, 통, 수승",장식,label_json_mining
"수박, 책갑, 통, 수승",풍속,label_json_mining
"책갑, 모란, 필통, 공작깃털, 참외, 두루마리,호리병",장식,label_json_mining
"책갑, 모란, 필통, 공작깃털, 참외, 두루마리,호리병",풍속,label_json_mining
"책갑, 사슴, 심장, 보병, 석류꽃",장식,label_json_mining
"책갑, 사슴, 심장, 보병, 석류꽃",풍속,label_json_mining
"책갑, 수선화, 불수감, 화로, 술병, 산호, 화분, 술잔, 필통, 공작깃털, 개완",장식,label_json_mining
"책갑, 수선화, 불수감, 화로, 술병, 산호, 화분, 술잔, 필통, 공작깃털, 개완",풍속,label_json_mining
"목련, 수박, 해태, 책갑, 먹, 벼루, 두루마리, 석류",장식,label_json_mining
"목련, 수박, 해태, 책갑, 먹, 벼루, 두루마리, 석류",풍속,label_json_mining
"포도, 가지, 복숭아, 방구부채, 안경, 책갑",장식,label_json_mining
"포도, 가지, 복숭아, 방구부채, 안경, 책갑",풍속,label_json_mining
"월계화, 붓, 두루마리, 책갑, 서안, 술잔, 보병",장식,label_json_mining
"월계화, 붓, 두루마리, 책갑, 서안, 술잔, 보병",풍속,label_json_mining
"호리병, 석류, 책갑, 탁자",장식,label_json_mining
"호리병, 석류, 책갑, 탁자",풍속,label_json_mining
"책갑, 국화, 수박, 감, 붓, 사방탁자, 필통",장식,label_json_mining
"책갑, 국화, 수박, 감, 붓, 사방탁자, 필통",풍속,label_json_mining
"국화, 보병, 포도, 공작깃털, 주전자, 두루마리",장식,label_json_mining
"국화, 보병, 포도, 공작깃털, 주전자, 두루마리",풍속,label_json_mining
"모란, 괴석, 참외, 책갑, 사방탁자, 문갑, 안경, 호리병, 주전자, 매",장식,label_json_mining
"모란, 괴석, 참외, 책갑, 사방탁자, 문갑, 안경, 호리병, 주전자, 매",풍속,label_json_mining
"불수감, 월계화, 국화, 불로초, 사슴, 술잔, 붓, 산딸기, 통, 탁자",장식,label_json_mining
"불수감, 월계화, 국화, 불로초, 사슴, 술잔, 붓, 산딸기, 통, 탁자",풍속,label_json_mining
"대나무, 감, 필통, 책갑, 두루마리, 주전자, 찻잔, 벼루",장식,label_json_mining
"대나무, 감, 필통, 책갑, 두루마리, 주전자, 찻잔, 벼루",풍속,label_json_mining
"책갑, 벚꽃, 포도, 통",장식,label_json_mining
"책갑, 벚꽃, 포도, 통",풍속,label_json_mining
"책갑, 필통, 벼루, 수승, 통",장식,label_json_mining
"책갑, 필통, 벼루, 수승, 통",풍속,label_json_mining
"호리병, 모란, 책갑, 술잔, 수선화",장식,label_json_mining
"호리병, 모란, 책갑, 술잔, 수선화",풍속,label_json_mining
"벚꽃, 술잔, 붓, 두루마리, 불로초, 서안",장식,label_json_mining
"벚꽃, 술잔, 붓, 두루마리, 불로초, 서안",풍속,label_json_mining
"필통, 책갑, 국화, 수박",장식,label_json_mining
"필통, 책갑, 국화, 수박",풍속,label_json_mining
"책갑, 찻잔, 향로, 수선화",장식,label_json_mining
"책갑, 찻잔, 향로, 수선화",풍속,label_json_mining
"책갑, 장미, 백합, 문갑, 파초선",장식,label_json_mining
"책갑, 장미, 백합, 문갑, 파초선",풍속,label_json_mining
"개완, 모란, 책갑, 찻잔",장식,label_json_mining
"개완, 모란, 책갑, 찻잔",풍속,label_json_mining
"참외, 산딸기, 책갑, 향로, 통, 개완",장식,label_json_mining
"참외, 산딸기, 책갑, 향로, 통, 개완",풍속,label_json_mining
"파초선, 찻잔, 대나무, 책갑, 탁자, 진달래, 주전자",장식,label_json_mining
"파초선, 찻잔, 대나무, 책갑, 탁자, 진달래, 주전자",풍속,label_json_mining
"가지, 작, 방구부채, 안경, 찻잔, 책갑, 화로, 개완, 통",장식,label_json_mining
"가지, 작, 방구부채, 안경, 찻잔, 책갑, 화로, 개완, 통",풍속,label_json_mining
"책갑, 작약, 두루마리, 수박, 포도, 안경",장식,label_json_mining
"책갑, 작약, 두루마리, 수박, 포도, 안경",풍속,label_json_mining
"연꽃, 술잔, 주전자, 호리병, 책갑, 개완",장식,label_json_mining
"연꽃, 술잔, 주전자, 호리병, 책갑, 개완",풍속,label_json_mining
"포도, 책갑, 향로, 국화, 뻐꾸기, 탁자",장식,label_json_mining
"포도, 책갑, 향로, 국화, 뻐꾸기, 탁자",풍속,label_json_mining
"책갑, 매화, 유자, 모란, 찻잔, 탁자, 두루마리",그림,label_json_mining
"책갑, 매화, 유자, 모란, 찻잔, 탁자, 두루마리",풍속,label_json_mining
"책갑, 화로, 두루마리, 붓, 찻잔, 주전자, 보병, 공작깃털, 개완, 통",장식,label_json_mining
